 37.5906107; 29.5919151; 1.4587124; 5.0000000
 37.5960986; 29.6416117; 1.4629508; 5.0000000
 37.6013704; 29.6913314; 1.4674052; 5.0000000
 37.6064154; 29.7410748; 1.4720756; 5.0000000
 37.6112225; 29.7908416; 1.4769622; 5.0000000
 37.6157811; 29.8406320; 1.4820651; 5.0000000
 37.6200801; 29.8904451; 1.4873845; 5.0000000
 37.6241088; 29.9402813; 1.4929206; 5.0000000
 37.6278560; 29.9901389; 1.4986736; 5.0000000
 37.6313109; 30.0400181; 1.5046438; 5.0000000
 37.6344626; 30.0899169; 1.5108314; 5.0000000
 37.6373000; 30.1398351; 1.5172369; 5.0000000
 37.6398121; 30.1897701; 1.5238604; 5.0000000
 37.6419880; 30.2397215; 1.5307024; 5.0000000
 37.6438166; 30.2896862; 1.5377634; 5.0000000
 37.6452869; 30.3396633; 1.5450438; 5.0000000
 37.6463878; 30.3896493; 1.5525440; 5.0000000
 37.6471083; 30.4396429; 1.5602646; 5.0000000
 37.6474373; 30.4896399; 1.5682061; 5.0000000
 37.6473636; 30.5396386; 1.5763691; 5.0000000
 37.6468763; 30.5896343; 1.5847542; 5.0000000
 37.6459642; 30.6396246; 1.5933623; 5.0000000
 37.6446163; 30.6896046; 1.6021938; 5.0000000
 37.6428214; 30.7395710; 1.6112497; 5.0000000
 37.6405685; 30.7895183; 1.6205308; 5.0000000
 37.6378464; 30.8394427; 1.6300379; 5.0000000
 37.6346443; 30.8893382; 1.6397720; 5.0000000
 37.6309509; 30.9392001; 1.6497341; 5.0000000
 37.6267553; 30.9890220; 1.6599249; 5.0000000
 37.6220464; 31.0387981; 1.6703460; 5.0000000
 37.6168133; 31.0885218; 1.6809987; 5.0000000
 37.6110452; 31.1381862; 1.6918834; 4.9852242
 37.6047309; 31.1877842; 1.7030010; 4.9587311
 37.5978599; 31.2373079; 1.7143541; 4.9323788
 37.5904212; 31.2867499; 1.7259453; 4.9061665
 37.5824041; 31.3361009; 1.7377739; 4.8800936
 37.5737979; 31.3853532; 1.7498398; 4.8541592
 37.5645923; 31.4344963; 1.7621470; 4.8283626
 37.5547764; 31.4835218; 1.7746996; 4.8027032
 37.5443400; 31.5324180; 1.7875099; 4.7771800
 37.5332712; 31.5811762; 1.8005886; 4.7517926
 37.5215602; 31.6297825; 1.8138951; 4.7265400
 37.5091982; 31.6782294; 1.8273986; 4.7014217
 37.4961838; 31.7265033; 1.8408081; 4.6764368
 37.4825306; 31.7746021; 1.8538978; 4.6513177
 37.4682583; 31.8225197; 1.8665813; 4.6282379
 37.4533906; 31.8702565; 1.8787912; 4.6114754
 37.4379526; 31.9178115; 1.8905239; 4.6005074
 37.4219690; 31.9651863; 1.9017767; 4.5949629
 37.4054647; 32.0123819; 1.9125524; 4.5944292
 37.3884638; 32.0594013; 1.9228536; 4.5985233
 37.3709907; 32.1062471; 1.9326813; 4.6069329
 37.3530690; 32.1529230; 1.9420362; 4.6193923
 37.3347224; 32.1994338; 1.9509193; 4.6356681
 37.3159744; 32.2457840; 1.9593310; 4.6555633
 37.2968479; 32.2919797; 1.9672719; 4.6789091
 37.2773661; 32.3380262; 1.9747421; 4.7055691
 37.2575516; 32.3839311; 1.9817418; 4.7354281
 37.2374271; 32.4297004; 1.9882708; 4.7659218
 37.2170149; 32.4753426; 1.9943291; 4.7958980
 37.1963374; 32.5208647; 1.9999164; 4.8253699
 37.1754164; 32.5662759; 2.0050323; 4.8543499
 37.1542741; 32.6115842; 2.0096764; 4.8828502
 37.1329323; 32.6567991; 2.0138483; 4.9108823
 37.1114128; 32.7019295; 2.0175474; 4.9384576
 37.0897370; 32.7469852; 2.0207733; 4.9655868
 37.0679267; 32.7919758; 2.0235252; 4.9922802
 37.0460034; 32.8369115; 2.0258027; 5.0000000
 37.0239883; 32.8818024; 2.0276053; 5.0000000
 37.0019032; 32.9266586; 2.0289323; 5.0000000
 36.9797690; 32.9714912; 2.0297833; 5.0000000
 36.9576077; 33.0163096; 2.0301577; 5.0000000
 36.9354399; 33.0611256; 2.0300552; 5.0000000
 36.9132878; 33.1059485; 2.0294754; 5.0000000
 36.8911719; 33.1507903; 2.0284180; 5.0000000
 36.8691147; 33.1956598; 2.0268827; 5.0000000
 36.8471366; 33.2405695; 2.0248692; 5.0000000
 36.8252603; 33.2855272; 2.0223777; 5.0000000
 36.8035062; 33.3305460; 2.0194078; 5.0000000
 36.7818975; 33.3756327; 2.0159599; 5.0000000
 36.7604542; 33.4208006; 2.0120337; 5.0000000
 36.7392002; 33.4660555; 2.0076297; 5.0000000
 36.7181556; 33.5114106; 2.0027479; 5.0000000
 36.6973445; 33.5568707; 1.9973889; 5.0000000
 36.6767872; 33.6024489; 1.9915525; 5.0000000
 36.6565081; 33.6481487; 1.9852397; 5.0000000
 36.6365278; 33.6939828; 1.9784503; 4.9940059
 36.6168712; 33.7399536; 1.9711855; 4.9263970
 36.5975590; 33.7860733; 1.9634448; 4.8609261
 36.5786164; 33.8323429; 1.9552296; 4.7974599
 36.5600645; 33.8787736; 1.9465392; 4.7358849
 36.5419289; 33.9253654; 1.9373752; 4.6760794
 36.5242311; 33.9721283; 1.9277366; 4.6179428
 36.5069969; 34.0190609; 1.9176248; 4.5613658
 36.4902484; 34.0661721; 1.9070386; 4.5062577
 36.4740117; 34.1134592; 1.8959794; 4.4525136
 36.4583093; 34.1609292; 1.8844457; 4.4000526
 36.4431675; 34.2085782; 1.8724380; 4.3487879
 36.4286097; 34.2564114; 1.8599539; 4.2986434
 36.4146622; 34.3044237; 1.8469952; 4.2495141
 36.4013488; 34.3526180; 1.8335599; 4.2013329
 36.3886963; 34.4009878; 1.8196454; 4.1540584
 36.3767294; 34.4495336; 1.8052461; 4.1076195
 36.3654747; 34.4982478; 1.7903681; 4.0618389
 36.3549574; 34.5471279; 1.7750131; 4.0166647
 36.3452041; 34.5961650; 1.7591611; 3.9725870
 36.3362419; 34.6453537; 1.7427933; 3.9297865
 36.3280992; 34.6946841; 1.7258873; 3.8885228
 36.3208053; 34.7441472; 1.7084226; 3.8488229
 36.3143903; 34.7937324; 1.6903942; 3.8107162
 36.3088844; 34.8434257; 1.6717965; 3.7742568
 36.3043178; 34.8932157; 1.6526252; 3.7394715
 36.3007210; 34.9430828; 1.6328760; 3.7064558
 36.2981241; 34.9930154; 1.6125365; 3.6753533
 36.2965585; 35.0429863; 1.5915973; 3.6463101
 36.2960544; 35.0929849; 1.5700583; 3.6192957
 36.2966421; 35.1429755; 1.5479253; 3.5945259
 36.2983519; 35.1929480; 1.5251529; 3.5725994
 36.3012153; 35.2428593; 1.5017129; 3.5536134
 36.3052602; 35.2926994; 1.4779022; 3.5455864
 36.3104919; 35.3424160; 1.4539790; 3.5392401
 36.3169075; 35.3920089; 1.4304563; 3.5202294
 36.3244638; 35.4414232; 1.4077945; 3.5092298
 36.3331223; 35.4906727; 1.3858352; 3.5052064
 36.3428425; 35.5397086; 1.3644792; 3.5057710
